run_id,cond,task,seed,turn,tool,category,target,run_success,recovery_ok
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,4,read_text_file,guides,env_calibration.md,True,
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,5,list_dir,other,memory,True,
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,6,list_dir,prior_results,results_spatial_pert,True,
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,7,read_text_file,prior_results,spatial_t7_s0.json,True,
20260814-23:13:47_baseline_libero_spatial_task_t7_s9_r2,baseline,7,9,8,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,True,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,1,read_text_file,memory,MEMORY.md,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,1,list_dir,memory,,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,2,list_dir,memory,,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,3,list_dir,prior_results,,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,4,list_dir,prior_results,,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,5,read_text_file,prior_results,spatial_t7_s0.json,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,6,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,6,read_text_file,guides,env_calibration.md,False,
20260814-23:15:13_baseline_libero_spatial_task_t7_s9_r3,baseline,7,9,7,read_text_file,guides,env_calibration.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,1,read_text_file,memory,MEMORY.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,3,read_text_file,guides,env_calibration.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,3,list_dir,other,memory,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,3,list_dir,prior_results,results_spatial_pert,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,4,read_text_file,guides,env_calibration.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,5,read_text_file,guides,env_calibration.md,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,14,list_dir,other,memory,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,15,list_dir,prior_results,results_spatial_pert,False,
20260814-23:26:36_baseline_libero_spatial_task_t7_s10_r2,baseline,7,10,16,read_text_file,prior_results,spatial_t7_s0.json,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,1,read_text_file,memory,MEMORY.md,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,1,list_dir,other,memory,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,2,list_dir,other,memory,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,3,read_text_file,guides,env_calibration.md,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,4,read_text_file,guides,env_calibration.md,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,4,list_dir,prior_results,results_spatial_pert,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,5,list_dir,prior_results,results_spatial_pert,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,6,read_text_file,prior_results,spatial_t7_s0.json,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,6,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,False,
20260814-23:27:05_baseline_libero_spatial_task_t7_s10_r3,baseline,7,10,7,read_text_file,prior_results,recipe_spatial_t7_s0.jsonl,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,1,read_text_file,memory,MEMORY.md,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,4,list_dir,prior_results,results_spatial_pert,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,5,read_text_file,prior_results,spatial_t9_s0.json,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,6,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260814-23:39:57_baseline_libero_spatial_task_t9_s1_r2,baseline,9,1,7,read_text_file,guides,env_calibration.md,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,1,read_text_file,memory,MEMORY.md,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,3,list_dir,memory,,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,4,list_dir,prior_results,,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,5,read_text_file,prior_results,spatial_t9_s0.json,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,6,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260814-23:41:40_baseline_libero_spatial_task_t9_s1_r3,baseline,9,1,7,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,1,read_text_file,memory,MEMORY.md,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,3,read_text_file,guides,env_calibration.md,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,3,list_dir,prior_results,results_spatial_pert,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,5,read_text_file,guides,env_calibration.md,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,6,list_dir,prior_results,results_spatial_pert,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,7,read_text_file,prior_results,spatial_t9_s0.json,True,
20260814-23:55:21_baseline_libero_spatial_task_t9_s2_r2,baseline,9,2,8,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,1,read_text_file,memory,MEMORY.md,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,3,list_dir,prior_results,results_spatial_pert,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,4,list_dir,prior_results,results_spatial_pert,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,5,read_text_file,prior_results,spatial_t9_s0.json,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,6,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,13,read_text_file,guides,pro_hybrid_guide.md,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,14,list_dir,other,memory,False,
20260814-23:56:05_baseline_libero_spatial_task_t9_s2_r3,baseline,9,2,15,read_text_file,guides,env_calibration.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,1,read_text_file,memory,MEMORY.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,1,read_text_file,guides,env_calibration.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,4,read_text_file,guides,env_calibration.md,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,7,list_dir,prior_results,results_spatial_pert,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,8,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-00:10:12_baseline_libero_spatial_task_t9_s3_r3,baseline,9,3,9,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,1,read_text_file,memory,MEMORY.md,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,3,list_dir,other,memory,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,3,read_text_file,guides,env_calibration.md,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,4,list_dir,other,memory,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,6,list_dir,other,memory,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,7,list_dir,other,libero,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,8,list_dir,prior_results,results_spatial_task_pert,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,8,list_dir,prior_results,results_spatial_pert,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,9,read_text_file,prior_results,spatial_task_t7_s0.json,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,9,read_text_file,prior_results,spatial_task_t3_s0.json,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,10,read_text_file,prior_results,spatial_task_t7_s0.json,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,10,read_text_file,prior_results,recipe_spatial_task_t7_s0.jsonl,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,11,list_dir,prior_results,results_spatial_pert,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,12,read_text_file,prior_results,spatial_t9_s0.json,True,
20260815-00:09:44_baseline_libero_spatial_task_t9_s3_r2,baseline,9,3,13,read_text_file,prior_results,spatial_t7_s0.json,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,1,read_text_file,memory,MEMORY.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,1,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,1,read_text_file,guides,env_calibration.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,5,read_text_file,guides,env_calibration.md,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,6,list_dir,prior_results,results_spatial_pert,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,7,read_text_file,prior_results,spatial_t9_s0.json,True,
20260815-00:21:33_baseline_libero_spatial_task_t9_s4_r2,baseline,9,4,8,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,1,read_text_file,memory,MEMORY.md,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,1,list_dir,memory,,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,3,read_text_file,guides,env_calibration.md,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,5,read_text_file,guides,env_calibration.md,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,6,list_dir,prior_results,,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,7,read_text_file,prior_results,spatial_t9_s0.json,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,7,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-00:23:23_baseline_libero_spatial_task_t9_s4_r3,baseline,9,4,8,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-00:34:33_baseline_libero_spatial_task_t9_s5_r2,baseline,9,5,1,read_text_file,memory,MEMORY.md,True,
20260815-00:34:33_baseline_libero_spatial_task_t9_s5_r2,baseline,9,5,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:34:33_baseline_libero_spatial_task_t9_s5_r2,baseline,9,5,1,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:34:33_baseline_libero_spatial_task_t9_s5_r2,baseline,9,5,2,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:34:33_baseline_libero_spatial_task_t9_s5_r2,baseline,9,5,3,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:34:33_baseline_libero_spatial_task_t9_s5_r2,baseline,9,5,4,read_text_file,guides,env_calibration.md,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,1,read_text_file,memory,MEMORY.md,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,1,list_dir,memory,,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,2,list_dir,memory,,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,4,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,5,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,5,list_dir,prior_results,,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,6,list_dir,prior_results,,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,7,read_text_file,prior_results,spatial_t9_s0.json,True,
20260815-00:35:13_baseline_libero_spatial_task_t9_s5_r3,baseline,9,5,8,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,1,read_text_file,memory,MEMORY.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,4,read_text_file,guides,env_calibration.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,4,read_text_file,memory,feedback_bowl_eef_y_offset.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,5,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,6,read_text_file,memory,feedback_bowl_eef_y_offset.md,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,7,list_dir,memory,,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,7,list_dir,prior_results,,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,8,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,8,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260815-00:45:31_baseline_libero_spatial_task_t9_s6_r2,baseline,9,6,9,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,1,read_text_file,memory,MEMORY.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,1,read_text_file,guides,env_calibration.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,4,read_text_file,guides,env_calibration.md,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,7,list_dir,prior_results,results_spatial_pert,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,8,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-00:47:37_baseline_libero_spatial_task_t9_s6_r3,baseline,9,6,16,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,1,read_text_file,memory,MEMORY.md,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,1,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,1,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,4,read_text_file,guides,pro_hybrid_guide.md,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,5,read_text_file,guides,env_calibration.md,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,6,list_dir,prior_results,results_spatial_pert,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,7,read_text_file,prior_results,spatial_t9_s0.json,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,8,list_dir,other,memory,True,
20260815-00:59:15_baseline_libero_spatial_task_t9_s7_r2,baseline,9,7,9,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,1,read_text_file,memory,MEMORY.md,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,4,read_text_file,guides,env_calibration.md,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,5,list_dir,other,memory,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,6,list_dir,prior_results,results_spatial_pert,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,7,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-01:01:39_baseline_libero_spatial_task_t9_s7_r3,baseline,9,7,8,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,1,read_text_file,memory,MEMORY.md,True,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,2,list_dir,other,memory,True,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,3,read_text_file,guides,strict_hybrid_guide.md,True,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,4,list_dir,prior_results,results_spatial_pert,True,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,5,read_text_file,prior_results,spatial_t9_s0.json,True,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,5,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-01:12:59_baseline_libero_spatial_task_t9_s8_r2,baseline,9,8,6,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,True,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,1,read_text_file,memory,MEMORY.md,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,4,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,5,list_dir,prior_results,results_spatial_pert,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,6,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,7,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,8,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-01:13:24_baseline_libero_spatial_task_t9_s8_r3,baseline,9,8,9,read_text_file,guides,env_calibration.md,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,1,read_text_file,memory,MEMORY.md,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,1,list_dir,memory,,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,2,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,2,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,3,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,4,read_text_file,guides,env_calibration.md,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,4,list_dir,prior_results,,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,5,list_dir,prior_results,,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,6,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-01:25:39_baseline_libero_spatial_task_t9_s9_r2,baseline,9,9,7,read_text_file,prior_results,recipe_spatial_t9_s0.jsonl,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,1,read_text_file,memory,MEMORY.md,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,1,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,3,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,4,read_text_file,guides,pro_hybrid_guide.md,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,5,read_text_file,guides,env_calibration.md,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,7,list_dir,prior_results,results_spatial_pert,False,
20260815-01:27:33_baseline_libero_spatial_task_t9_s9_r3,baseline,9,9,8,read_text_file,prior_results,spatial_t9_s0.json,False,
20260815-01:40:14_baseline_libero_spatial_task_t9_s10_r2,baseline,9,10,1,read_text_file,memory,MEMORY.md,False,
20260815-01:40:14_baseline_libero_spatial_task_t9_s10_r2,baseline,9,10,1,read_text_file,guides,strict_hybrid_guide.md,False,
20260815-01:40:14_baseline_libero_spatial_task_t9_s10_r2,baseline,9,10,1,read_text_file,guides,pro_hybrid_guide.md,False,
